1;0;01;Республика Адыгея (Адыгея);
321;317;3326;3326 - Межрайонная инспекция ФНС России № 3 по Владимирской области;
322;317;3327;3327 - Межрайонная инспекция ФНС России № 12 по Владимирской области;
323;317;3328;3328 - Инспекция ФНС России по Октябрьскому району г.Владимира;
324;317;3332;3332 - Межрайонная инспекция ФНС России № 2 по Владимирской области;
325;317;3334;3334 - Межрайонная инспекция ФНС России № 4 по Владимирской области;
326;317;3339;3339 - Межрайонная инспекция ФНС России № 9 по Владимирской области;
327;317;3340;3340 - Межрайонная инспекция ФНС России № 10 по Владимирской области;
328;0;34;Волгоградская область;
329;328;3400;3400 - Управление ФНС России по Волгоградской области;
330;328;3435;3435 - Инспекция ФНС России по г.Волжскому Волгоградской области;
331;328;3443;3443 - Инспекция ФНС России по Дзержинскому району г.Волгограда;
332;328;3444;3444 - Инспекция ФНС России по Центральному району г.Волгограда;
333;328;3452;3452 - Межрайонная инспекция ФНС России №2 по Волгоградской области;
334;328;3453;3453 - Межрайонная инспекция ФНС России №3 по Волгоградской области;
335;328;3454;3454 - Межрайонная инспекция ФНС России №4 по Волгоградской области;
336;328;3455;3455 - Межрайонная инспекция ФНС России №5 по Волгоградской области;
337;328;3456;3456 - Межрайонная инспекция ФНС России №6 по Волгоградской области;
338;328;3457;3457 - Межрайонная инспекция ФНС России №7 по Волгоградской области;
339;328;3458;3458 - Межрайонная инспекция ФНС России №8 по Волгоградской области;
340;328;3459;3459 - Межрайонная инспекция ФНС России №9 по Волгоградской области;
341;328;3460;3460 - Межрайонная инспекция ФНС России №10 по Волгоградской области;
342;328;3461;3461 - Межрайонная инспекция ФНС России №11 по Волгоградской области;
343;0;35;Вологодская область;
344;343;3500;3500 - Управление ФНС России по Вологодской области;
345;343;3525;3525 - Межрайонная инспекция ФНС России № 11 по Вологодской области;
346;343;3528;3528 - Межрайонная инспекция ФНС России № 12 по Вологодской области;
347;343;3529;3529 - Межрайонная инспекция ФНС России № 1 по Вологодской области;
348;343;3532;3532 - Межрайонная инспекция ФНС России № 4 по Вологодской области;
349;343;3533;3533 - Межрайонная инспекция ФНС России № 5 по Вологодской области;
350;343;3535;3535 - Межрайонная инспекция ФНС России № 7 по Вологодской области;
351;343;3536;3536 - Межрайонная инспекция ФНС России № 8 по Вологодской области;
352;343;3537;3537 - Межрайонная инспекция ФНС России № 9 по Вологодской области;
353;343;3538;3538 - Межрайонная инспекция ФНС России № 10 по Вологодской области;
354;0;36;Воронежская область;
355; 354;3600;3600 - Управление ФНС России по Воронежской области;
356; 354;3604;3604 - Межрайонная инспекция ФНС России № 3 по Воронежской области;
357; 354;3652;3652 - Межрайонная инспекция ФНС России № 14 по Воронежской области;
358; 354;3662;3662 - Инспекция ФНС России по Коминтерновскому району г. Воронежа;
359; 354;3663;3663 - Межрайонная инспекция ФНС России № 17 по Воронежской области;
360; 354;3665;3665 - Межрайонная инспекция ФНС России № 16 по Воронежской области;
361; 354;3666;3666 - Межрайонная инспекция ФНС России № 1 по Воронежской области;
362; 354;3667;3667 - Межрайонная инспекция ФНС России № 15 по Воронежской области;
363; 354;3668;3668 - Межрайонная инспекция ФНС России № 12 по Воронежской области;
364;0;37;Ивановская область;
365;364;3700;3700 - Управление ФНС России по Ивановской области;
366;364;3702;3702 - Инспекция ФНС России по г.Иваново;
367;364;3703;3703 - Межрайонная инспекция ФНС России № 5 по Ивановской области;
368;364;3704;3704 - Межрайонная инспекция ФНС России № 2 по Ивановской области;
369;364;3705;3705 - Межрайонная инспекция ФНС России № 4 по Ивановской области;
370;364;3706;3706 - Межрайонная инспекция ФНС России № 3 по Ивановской области;
371;364;3711;3711 - Межрайонная инспекция ФНС России № 6 по Ивановской области;
372;0;38;Иркутская область;
373;372;3800;3800 - Управление ФНС России по Иркутской области;
374;372;3801;3801 - Инспекция ФНС России по г. Ангарску Иркутской области;
375;372;3804;3804 - Инспекция ФНС России по Центральному округу г. Братска Иркутской области;
376;372;3805;3805 - Межрайонная инспекция ФНС России № 15 по Иркутской области;
377;372;3808;3808 - Межрайонная инспекция ФНС России № 20 по Иркутской области;
378;372;3810;3810 - Межрайонная инспекция ФНС России № 19 по Иркутской области;
379;372;3811;3811 - Инспекция ФНС России по Октябрьскому округу г. Иркутска;
380;372;3812;3812 - Инспекция ФНС России по Свердловскому округу г. Иркутска;
381;372;3814;3814 - Межрайонная инспекция ФНС России № 14 по Иркутской области;
382;372;3816;3816 - Межрайонная инспекция ФНС России № 6 по Иркутской области;
383;372;3817;3817 - Межрайонная инспекция ФНС России № 9 по Иркутской области;
384;372;3818;3818 - Межрайонная инспекция ФНС России № 13 по Иркутской области;
385;372;3827;3827 - Межрайонная инспекция ФНС России № 12 по Иркутской области;
386;372;3849;3849 - Межрайонная инспекция ФНС России № 16 по Иркутской области;
387;372;3850;3850 - Межрайонная инспекция ФНС России № 17 по Иркутской области;
388;372;3851;3851 - Межрайонная инспекция ФНС России № 18 по Иркутской области;
389;0;39;Калининградская область;
390;389;3900;3900 - Управление ФНС России по Калининградской области;
391;389;3905;3905 - Межрайонная инспекция ФНС России №8 по городу Калининграду;
392;389;3914;3914 - Межрайонная инспекция ФНС России №2 по Калининградской области;
393;389;3917;3917 - Межрайонная инспекция ФНС России №10 по Калининградской области;
394;389;3925;3925 - Межрайонная инспекция ФНС России №7 по Калининградской области;
395;389;3926;3926 - Межрайонная инспекция ФНС России № 1 по Калининградской области;
396;0;40;Калужская область;
397;396;4000;4000 - Управление ФНС России по Калужской области;
398;396;4001;4001 - Межрайонная инспекция ФНС России № 1 по Калужской области;
399;396;4004;4004 - Межрайонная инспекция ФНС России № 2 по Калужской области;
400;396;4011;4011 - Межрайонная инспекция ФНС России № 3 по Калужской области;
401;396;4023;4023 - Межрайонная инспекция ФНС России № 4 по Калужской области;
402;396;4024;4024 - Межрайонная инспекция ФНС России № 5 по Калужской области;
403;396;4025;4025 - Межрайонная инспекция ФНС России № 6 по Калужской области;
404;396;4027;4027 - Инспекция ФНС России по Ленинскому округу г. Калуги;
405;396;4028;4028 - Инспекция ФНС России по Московскому округу г. Калуги;
406;396;4029;4029 - Межрайонная инспекция ФНС России № 7 по Калужской области;
407;0;41;Камчатский край;
408;407;4100;4100 - Управление ФНС России по Камчатскому краю;
409;0;42;Кемеровская область - Кузбасс;
410;409;4200;4200 - Управление ФНС России по Кемеровской области - Кузбассу;
411;409;4202;4202 - Межрайонная инспекция ФНС России № 3 по Кемеровской области - Кузбассу;
412;409;4205;4205 - Инспекция ФНС России по г. Кемерово;
413;409;4212;4212 - Межрайонная инспекция ФНС России № 2 по Кемеровской области - Кузбассу;
414;409;4213;4213 - Межрайонная инспекция ФНС России № 1 по Кемеровской области - Кузбассу;
415;409;4214;4214 - Межрайонная инспекция ФНС России № 8 по Кемеровской области - Кузбассу;
416;409;4216;4216 - Межрайонная инспекция ФНС России № 10 по Кемеровской области - кузбассу;
417;409;4217;4217 - Инспекция ФНС России по Центральному району г. Новокузнецка Кемеровской области - Кузбассу;
418;409;4222;4222 - Межрайонная инспекция ФНС России № 5 по Кемеровской области - Кузбассу;
419;409;4223;4223 - Межрайонная инспекция ФНС России № 11 по Кемеровской области - Кузбассу;
420;409;4230;4230 - Межрайонная инспекция ФНС России № 7 по Кемеровской области - Кузбассу;
421;409;4246;4246 - Межрайонная инспекция ФНС России № 9 по Кемеровской области - Кузбассу;
422;409;4250;4250 - Межрайонная инспекция ФНС России № 12 по Кемеровской области - Кузбассу;
423;409;4252;4252 - Межрайонная инспекция ФНС России № 13 по Кемеровской области - Кузбассу;
424;409;4253;4253 - Межрайонная инспекция ФНС России № 4 по Кемеровской области - Кузбассу;
425;0;43;Кировская область;
426;425;4300;4300 - Управление ФНС России по Кировской области;
427;425;4303;4303 - Межрайонная инспекция ФНС России №2 по Кировской области;
428;425;4307;4307 - Межрайонная инспекция ФНС России №4 по Кировской области;
429;425;4312;4312 - Межрайонная инспекция ФНС России №7 по Кировской области;
430;425;4313;4313 - Межрайонная инспекция ФНС России №8 по Кировской области;
431;425;4316;4316 - Межрайонная инспекция ФНС России №1 по Кировской области;
432;425;4321;4321 - Межрайонная инспекция ФНС России №10 по Кировской области;
433;425;4322;4322 - Межрайонная инспекция ФНС России №3 по Кировской области;
434;425;4329;4329 - Межрайонная инспекция ФНС России №13 по Кировской области;
435;425;4330;4330 - Межрайонная инспекция ФНС России №11 по Кировской области;
436;425;4334;4334 - Межрайонная инспекция ФНС России №12 по Кировской области;
437;425;4339;4339 - Межрайонная инспекция ФНС России №5 по Кировской области;
438;425;4345;4345 - Инспекция ФНС России по городу Кирову;
439;425;4350;4350 - Межрайонная инспекция ФНС России №14 по Кировской области;
440;0;44;Костромская область;
441;440;4400;4400 - Управление ФНС России по Костромской области;
442;0;45;Курганская область;
443;442;4500;4500 - Управление ФНС России по Курганской области;
444;442;4501;4501 - Инспекция ФНС России по г.Кургану;
445;442;4502;4502 - Межрайонная инспекция ФНС России №1 по Курганской области;
446;442;4508;4508 - Межрайонная инспекция ФНС России №3 по Курганской области;
447;442;4510;4510 - Межрайонная инспекция ФНС России №7 по Курганской области;
448;442;4524;4524 - Межрайонная инспекция ФНС России №6 по Курганской области;
449;0;46;Курская область;
450;449;4600;4600 - Управление ФНС России по Курской области;
451;449;4611;4611 - Межрайонная инспекция ФНС России №5 по Курской области;
452;449;4613;4613 - Межрайонная инспекция ФНС России №2 по Курской области;
453;449;4614;4614 - Межрайонная инспекция ФНС России №9 по Курской области;
454;449;4619;4619 - Межрайонная инспекция ФНС России №7 по Курской области;
455;449;4620;4620 - Межрайонная инспекция ФНС России №1 по Курской области;
456;449;4623;4623 - Межрайонная инспекция ФНС России №4 по Курской области;
457;449;4628;4628 - Межрайонная инспекция ФНС России №8 по Курской области;
458;449;4632;4632 - Инспекция ФНС России по г.Курску;
459;449;4633;4633 - Межрайонная инспекция ФНС России №3 по Курской области;
460;0;47;Ленинградская область;
461;460;4700;4700 - Управление ФНС России по Ленинградской области;
462;460;4702;4702 - Межрайонная инспекция ФНС России №5 по Ленинградской области;
463;460;4703;4703 - Инспекция ФНС России по Всеволожскому району Ленинградской области;
464;460;4704;4704 - Инспекция ФНС России по Выборгскому району Ленинградской области;
465;460;4705;4705 - Межрайонная инспекция ФНС России №7 по Ленинградской области;
466;460;4706;4706 - Межрайонная инспекция ФНС России №2 по Ленинградской области;
467;460;4707;4707 - Межрайонная инспекция ФНС России №3 по Ленинградской области;
468;460;4710;4710 - Инспекция ФНС России по Лужскому району Ленинградской области;
469;460;4711;4711 - Межрайонная инспекция ФНС России №4 по Ленинградской области;
470;460;4712;4712 - Инспекция ФНС России по Приозерскому району Ленинградской области;
471;460;4715;4715 - Межрайонная инспекция ФНС России №6 по Ленинградской области;
472;460;4716;4716 - Инспекция ФНС России по Тосненскому району Ленинградской области;
473;460;4725;4725 - Межрайонная инспекция ФНС России №8 по Ленинградской области;
474;460;4726;4726 - Инспекция ФНС России по г.Сосновый Бор Ленинградской области;
475;460;4727;4727 - Инспекция ФНС России по Киришскому району Ленинградской области;
476;0;48;Липецкая область;
477;476;4800;4800 - Управление ФНС России по Липецкой области;
478;476;4802;4802 - Межрайонная инспекция ФНС России № 1 по Липецкой области;
479;476;4811;4811 - Межрайонная инспекция ФНС России № 4 по Липецкой области;
480;476;4813;4813 - Межрайонная инспекция ФНС России № 5 по Липецкой области;
481;476;4816;4816 - Межрайонная инспекция ФНС России № 3 по Липецкой области;
482;476;4824;4824 - Инспекция ФНС России по Октябрьскому району г.Липецка;
483;476;4825;4825 - Инспекция ФНС России по Правобережному району г.Липецка;
484;476;4827;4827 - Межрайонная инспекция ФНС России № 6 по Липецкой области;
485;476;4828;4828 - Межрайонная инспекция ФНС России № 7 по Липецкой области;
486;0;49;Магаданская область;
487;486;4900;4900 - Управление ФНС России по Магаданской области;
488;0;50;Московская область;
489;488;5000;5000 - Управление ФНС России по Московской области;
490;488;5001;5001 - Инспекция ФНС России по г.Балашихе Московской области;
491;488;5003;5003 - Межрайонная инспекция ФНС России №14 по Московской области;
492;488;5004;5004 - Межрайонная инспекция ФНС России №19 по Московской области;
493;488;5005;5005 - Инспекция ФНС России по г.Воскресенску Московской области;
494;488;5007;5007 - Инспекция ФНС России по г.Дмитрову Московской области;
495;488;5009;5009 - Инспекция ФНС России по г.Домодедово Московской области;
496;488;5010;5010 - Межрайонная инспекция ФНС России №12 по Московской области;
497;488;5011;5011 - Инспекция ФНС России по г.Егорьевску Московской области;
498;488;5012;5012 - Межрайонная инспекция ФНС России №20 по Московской области;
499;488;5017;5017 - Инспекция ФНС России по г.Истре Московской области;
500;488;5018;5018 - Межрайонная инспекция ФНС России №2 по Московской области;
501;488;5019;5019 - Межрайонная инспекция ФНС России №18 по Московской области;
502;488;5020;5020 - Инспекция ФНС России по г.Клину Московской области;
503;488;5022;5022 - Межрайонная инспекция ФНС России №7 по Московской области;
504;488;5024;5024 - Инспекция ФНС России по г.Красногорску Московской области;
505;488;5027;5027 - Межрайонная инспекция ФНС России №17 по Московской области;
506;488;5029;5029 - Инспекция ФНС России по г.Мытищи Московской области;
507;488;5030;5030 - Инспекция ФНС России по г.Наро-Фоминску Московской области;
508;488;5031;5031 - Инспекция ФНС России по г.Ногинску Московской области;
509;488;5032;5032 - Межрайонная инспекция ФНС России №22 по Московской области;
510;488;5034;5034 - Межрайонная инспекция ФНС России №10 по Московской области;
511;488;5035;5035 - Инспекция ФНС России по г.Павловскому Посаду Московской области;
512;488;5038;5038 - Межрайонная инспекция ФНС России №3 по Московской области;
513;488;5040;5040 - Межрайонная инспекция ФНС России №1 по Московской области;
514;488;5042;5042 - Инспекция ФНС России по г.Сергиеву Посаду Московской области;
515;488;5043;5043 - Межрайонная инспекция ФНС России №11 по Московской области;
516;488;5044;5044 - Инспекция ФНС России по г.Солнечногорску Московской области;
517;488;5045;5045 - Инспекция ФНС России по г.Ступино Московской области;
518;488;5047;5047 - Межрайонная инспекция ФНС России №13 по Московской области;
519;488;5048;5048 - Инспекция ФНС России по г.Чехову Московской области;
520;488;5049;5049 - Межрайонная инспекция ФНС России №4 по Московской области;
521;488;5050;5050 - Межрайонная инспекция ФНС России №16 по Московской области;
522;488;5053;5053 - Инспекция ФНС России по г.Электростали Московской области;
523;488;5072;5072 - Межрайонная инспекция ФНС России №8 по Московской области;
524;488;5074;5074 - Межрайонная инспекция ФНС России №5 по Московской области;
525;488;5075;5075 - Межрайонная инспекция ФНС России №21 по Московской области;
526;488;5081;5081 - Межрайонная инспекция ФНС России №23 по Московской области;
527;0;51;Мурманская область;
528;527;5100;5100 - Управление ФНС России по Мурманской области;
529;527;5102;5102 - Межрайонная инспекция ФНС России № 1 по Мурманской области;
530;527;5105;5105 - Межрайонная инспекция ФНС России № 7 по Мурманской области;
531;527;5108;5108 - Межрайонная инспекция ФНС России № 5 по Мурманской области;
532;527;5110;5110 - Межрайонная инспекция ФНС России № 2 по Мурманской области;
533;527;5118;5118 - Межрайонная инспекция ФНС России № 8 по Мурманской области;
534;527;5190;5190 - Инспекция ФНС России по г. Мурманску;
535;0;52;Нижегородская область;
536;535;5200;5200 - Управление ФНС России по Нижегородской области;
537;535;5243;5243 - Межрайонная инспекция ФНС России № 1 по Нижегородской области;
538;535;5248;5248 - Межрайонная инспекция ФНС России № 5 по Нижегородской области;
539;535;5249;5249 - Межрайонная инспекция ФНС России № 2 по Нижегородской области;
540;535;5250;5250 - Межрайонная инспекция ФНС России № 6 по Нижегородской области;
541;535;5252;5252 - Межрайонная инспекция ФНС России № 7 по Нижегородской области;
542;535;5253;5253 - Межрайонная инспекция ФНС России № 16 по Нижегородской области;
543;535;5256;5256 - Межрайонная инспекция ФНС России № 20 по Нижегородской области;
544;535;5257;5257 - Межрайонная инспекция ФНС России № 19 по Нижегородской области;
545;535;5260;5260 - Инспекция ФНС России по Нижегородскому району г.Нижнего Новгорода;
546;535;5262;5262 - Межрайонная инспекция ФНС России № 22 по Нижегородской области;
547;535;5263;5263 - Межрайонная инспекция ФНС России № 21 по Нижегородской области;
548;535;5275;5275 - Межрайонная инспекция ФНС России № 15 по Нижегородской области;
549;535;5277;5277 - Межрайонная инспекция ФНС России № 18 по Нижегородской области;
550;0;53;Новгородская область;
551;550;5300;5300 - Управление ФНС России по Новгородской области;
552;550;5321;5321 - Межрайонная инспекция ФНС России №9 по Новгородской области;
553;550;5331;5331 - Межрайонная инспекция ФНС России №1 по Новгородской области;
554;550;5332;5332 - Межрайонная инспекция ФНС России №2 по Новгородской области;
555;550;5336;5336 - Межрайонная инспекция ФНС России №6 по Новгородской области;
556;0;54;Новосибирская область;
557;556;5400;5400 - Управление ФНС России по Новосибирской области;
558;556;5401;5401 - Инспекция ФНС России по Дзержинскому району г. Новосибирска;
559;556;5402;5402 - Инспекция ФНС России по Заельцовскому району г. Новосибирска;
560;556;5403;5403 - Инспекция ФНС России по Кировскому району г. Новосибирска;
561;556;5404;5404 - Инспекция ФНС России по Ленинскому району г. Новосибирска;
562;556;5405;5405 - Инспекция ФНС России по Октябрьскому району г. Новосибирска;
563;556;5406;5406 - Инспекция ФНС России по Центральному району г. Новосибирска;
564;556;5407;5407 - Инспекция ФНС России по Железнодорожному району г. Новосибирска;
565;556;5410;5410 - Инспекция ФНС России по Калининскому району г. Новосибирска;
566;556;5456;5456 - Межрайонная инспекция ФНС России № 6 по Новосибирской области;
567;556;5473;5473 - Межрайонная инспекция ФНС России № 13 по г. Новосибирску;
568;556;5474;5474 - Межрайонная инспекция ФНС России № 14 по Новосибирской области;
569;556;5475;5475 - Межрайонная инспекция ФНС России № 15 по Новосибирской области;
570;556;5476;5476 - Межрайонная инспекция ФНС России № 16 по Новосибирской области;
571;556;5483;5483 - Межрайонная инспекция ФНС России № 3 по Новосибирской области;
572;556;5485;5485 - Межрайонная инспекция ФНС России № 5 по Новосибирской области;
573;0;55;Омская область;
574;573;5500;5500 - Управление ФНС России по Омской области;
575;573;5501;5501 - Инспекция ФНС России по Советскому административному округу г. Омска;
576;573;5503;5503 - Инспекция ФНС России № 1 по Центральному административному округу г. Омска;
577;573;5504;5504 - Инспекция ФНС России № 2 по Центральному административному округу г. Омска;
578;573;5505;5505 - Межрайонная инспекция ФНС России № 4 по Омской области;
579;573;5506;5506 - Инспекция ФНС России по Октябрьскому административному округу г. Омска;
580;573;5507;5507 - Инспекция ФНС России по Кировскому административному округу г. Омска;
581;573;5509;5509 - Межрайонная инспекция ФНС России № 6 по Омской области;
582;573;5514;5514 - Межрайонная инспекция ФНС России № 3 по Омской области;
583;573;5515;5515 - Межрайонная инспекция ФНС России № 1 по Омской области;
584;573;5535;5535 - Межрайонная инспекция ФНС России № 2 по Омской области;
585;573;5543;5543 - Межрайонная инспекция ФНС России № 12 по Омской области;
586;0;56;Омская область;
587;586;5600;5600 - Управление ФНС России по Оренбургской области;
588;586;5602;5602 - Межрайонная инспекция ФНС России №1 по Оренбургской области;
589;586;5603;5603 - Межрайонная инспекция ФНС России №3 по Оренбургской области;
590;586;5607;5607 - Межрайонная инспекция ФНС России № 8 по Оренбургской области;
591;586;5609;5609 - Инспекция ФНС России по Дзержинскому району г.Оренбурга;
592;586;5610;5610 - Инспекция ФНС России по Ленинскому району г.Оренбурга;
593;586;5611;5611 - Инспекция ФНС России по Промышленному району г.Оренбурга;
594;586;5612;5612 - Инспекция ФНС России по Центральному району г.Оренбурга;
595;586;5613;5613 - Межрайонная инспекция ФНС России № 11 по Оренбургской области;
596;586;5614;5614 - Инспекция ФНС России по г.Орску Оренбургской области;
597;586;5617;5617 - Межрайонная инспекция ФНС России №4 по Оренбургской области;
598;586;5635;5635 - Межрайонная инспекция ФНС России №9 по Оренбургской области;
599;586;5636;5636 - Межрайонная инспекция ФНС России №6 по Оренбургской области;
600;586;5638;5638 - Межрайонная инспекция ФНС России №7 по Оренбургской области;
601;586;5646;5646 - Межрайонная инспекция ФНС России №5 по Оренбургской области;
602;586;5658;5658 - Межрайонная инспекция ФНС России №10 по Оренбургской области;
603;0;57;Омская область;
604;603;5700;5700 - Управление ФНС России по Орловской области;
605;603;5740;5740 - Инспекция ФНС России по г.Орлу;
606;603;5743;5743 - Межрайонная инспекция ФНС России №3 по Орловской области;
607;603;5744;5744 - Межрайонная инспекция ФНС России № 4 по Орловской области;
608;603;5745;5745 - Межрайонная инспекция ФНС России №5 по Орловской области;
609;603;5748;5748 - Межрайонная инспекция ФНС России №8 по Орловской области;
610;603;5749;5749 - Межрайонная инспекция ФНС России №9 по Орловской области;
611;0;58;Пензенская область;
612;611;5800;5800 - Управление ФНС России по Пензенской области;
613;611;5802;5802 - Межрайонная инспекция ФНС России №2 по Пензенской области;
614;611;5803;5803 - Межрайонная инспекция ФНС России №1 по Пензенской области;
615;611;5805;5805 - Межрайонная инспекция ФНС России №4 по Пензенской области;
616;611;5809;5809 - Межрайонная инспекция ФНС России №3 по Пензенской области;
617;611;5826;5826 - Межрайонная инспекция ФНС России №5 по Пензенской области;
618;611;5827;5827 - Межрайонная инспекция ФНС России № 6 по Пензенской области;
619;611;5834;5834 - Инспекция ФНС России по Железнодорожному району г.Пензы;
620;611;5835;5835 - Инспекция ФНС России по Октябрьскому району г.Пензы;
621;611;5836;5836 - Инспекция ФНС России по Ленинскому району г.Пензы;
622;611;5837;5837 - Инспекция ФНС России по Первомайскому району г.Пензы;
623;611;5838;5838 - Инспекция ФНС России по г.Заречному Пензенской области;
624;0;59;Пермский край;
625;624;5900;5900 - Управление ФНС России по Пермскому краю;
626;624;5901;5901 - Межрайонная инспекция ФНС России № 20 по Пермскому краю;
627;624;5902;5902 - Инспекция ФНС России по Ленинскому району г. Перми;
628;624;5903;5903 - Межрайонная инспекция ФНС России № 22 по Пермскому краю;
629;624;5904;5904 - Инспекция ФНС России по Свердловскому району г. Перми;
630;624;5905;5905 - Инспекция ФНС России по Индустриальному району г. Перми;
631;624;5906;5906 - Инспекция ФНС России по Мотовилихинскому району г. Перми;
632;624;5907;5907 - Межрайонная инспекция ФНС России № 9 по Пермскому краю;
633;624;5911;5911 - Межрайонная инспекция ФНС России № 2 по Пермскому краю;
634;624;5918;5918 - Межрайонная инспекция ФНС России № 6 по Пермскому краю;
635;624;5919;5919 - Межрайонная инспекция ФНС России № 11 по Пермскому краю;
636;624;5948;5948 - Межрайонная инспекция ФНС России № 19 по Пермскому краю;
637;624;5958;5958 - Межрайонная инспекция ФНС России № 17 по Пермскому краю;
638;624;5959;5959 - Межрайонная инспекция ФНС России № 18 по Пермскому краю;
639;624;5960;5960 - Межрайонная инспекция ФНС России № 21 по Пермскому краю;
640;624;5981;5981 - Межрайонная инспекция ФНС России № 1 по Пермскому краю;